url	count	last_title	sample_from_doc
https://www-beian-gov-cnx45c89670d3868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	231	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/tjxx/jdsj/202310/t20231025_51328.htm
https://www-beian-gov-cnx45c8967f03868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	231	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/yw/ptyw/202206/t20220624_34651.htm
http://pt.fjbz.org.cnx1e49967383868.ipv6best.cn:8060/	228	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/hzxk/201908/t20190826_15671.htm
http://www.acas.org.cnx7a72967383868.ipv6best.cn/	228	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/hzxk/201908/t20190826_15671.htm
https://27-151-80-61xe076967383868xx.ipv6best.cn:91/#/double-publicity-info	228	信用平潭	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/hzxk/201908/t20190826_15671.htm
https://bszs-conac-cnxe103967383868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	228		https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/hzxk/201908/t20190826_15671.htm
https://credit-xm-gov-cnxd4a4967383868xx.ipv6best.cn/	228	信用厦门	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/hzxk/201908/t20190826_15671.htm
https://fjrb-fjdaily-comx2d93967383868xx.ipv6best.cn/pc/col/202311/02/node_01.html	228	福建日报	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/hzxk/201908/t20190826_15671.htm
https://www-beian-gov-cnx45c8967383868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	228	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/hzxk/201908/t20190826_15671.htm
http://pt.fjbz.org.cnx1e49966d83868.ipv6best.cn:8060/	227	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/gsgg/201809/t20180914_10901.htm
http://pt.fjbz.org.cnx1e49967303868.ipv6best.cn:8060/	227	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/aqjc/202009/t20200906_22819.htm
http://pt.fjbz.org.cnx1e499675c3868.ipv6best.cn:8060/	227	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202608/t20260818_108467.htm
http://pt.fjbz.org.cnx1e49967d23868.ipv6best.cn:8060/	227	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202310/t20231012_50874.htm
http://www.acas.org.cnx7a72966d83868.ipv6best.cn/	227	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/gsgg/201809/t20180914_10901.htm
http://www.acas.org.cnx7a72967303868.ipv6best.cn/	227	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/aqjc/202009/t20200906_22819.htm
http://www.acas.org.cnx7a729675c3868.ipv6best.cn/	227	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202608/t20260818_108467.htm
http://www.acas.org.cnx7a72967d23868.ipv6best.cn/	227	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202310/t20231012_50874.htm
https://27-151-80-61xe076966d83868xx.ipv6best.cn:91/#/double-publicity-info	227	信用平潭	https://www.pingtan.gov.cn/zwgk/gsgg/201809/t20180914_10901.htm
https://27-151-80-61xe076967303868xx.ipv6best.cn:91/#/double-publicity-info	227	信用平潭	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/aqjc/202009/t20200906_22819.htm
https://27-151-80-61xe0769675c3868xx.ipv6best.cn:91/#/double-publicity-info	227	信用平潭	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202608/t20260818_108467.htm
https://27-151-80-61xe076967d23868xx.ipv6best.cn:91/#/double-publicity-info	227	信用平潭	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202310/t20231012_50874.htm
https://bszs-conac-cnxe103966d83868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	227		https://www.pingtan.gov.cn/zwgk/gsgg/201809/t20180914_10901.htm
https://bszs-conac-cnxe103967303868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	227		https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/aqjc/202009/t20200906_22819.htm
https://bszs-conac-cnxe1039675c3868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	227		https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202608/t20260818_108467.htm
https://bszs-conac-cnxe103967d23868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	227		https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202310/t20231012_50874.htm
https://credit-xm-gov-cnxd4a4966d83868xx.ipv6best.cn/	227	信用厦门	https://www.pingtan.gov.cn/zwgk/gsgg/201809/t20180914_10901.htm
https://credit-xm-gov-cnxd4a4967303868xx.ipv6best.cn/	227	信用厦门	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/aqjc/202009/t20200906_22819.htm
https://credit-xm-gov-cnxd4a49675c3868xx.ipv6best.cn/	227	信用厦门	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202608/t20260818_108467.htm
https://credit-xm-gov-cnxd4a4967d23868xx.ipv6best.cn/	227	信用厦门	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202310/t20231012_50874.htm
https://fjrb-fjdaily-comx2d93966d83868xx.ipv6best.cn/pc/col/202311/02/node_01.html	227	福建日报	https://www.pingtan.gov.cn/zwgk/gsgg/201809/t20180914_10901.htm
https://fjrb-fjdaily-comx2d93967303868xx.ipv6best.cn/pc/col/202311/02/node_01.html	227	福建日报	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/aqjc/202009/t20200906_22819.htm
https://fjrb-fjdaily-comx2d939675c3868xx.ipv6best.cn/pc/col/202311/02/node_01.html	227	福建日报	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202608/t20260818_108467.htm
https://fjrb-fjdaily-comx2d93967d23868xx.ipv6best.cn/pc/col/202311/02/node_01.html	227	福建日报	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202310/t20231012_50874.htm
https://www-beian-gov-cnx45c8966d83868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	227	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/gsgg/201809/t20180914_10901.htm
https://www-beian-gov-cnx45c8967303868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	227	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/zdlyxxgk/aqsc_1/aqjc/202009/t20200906_22819.htm
https://www-beian-gov-cnx45c89675c3868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	227	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202608/t20260818_108467.htm
https://www-beian-gov-cnx45c8967d23868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	227	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202310/t20231012_50874.htm
http://pt.fjbz.org.cnx1e49966af3868.ipv6best.cn:8060/	226	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/gsgg/202503/t20250312_97820.htm
http://pt.fjbz.org.cnx1e49968053868.ipv6best.cn:8060/	226	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201912/t20191231_18818.htm
http://www.acas.org.cnx7a72966af3868.ipv6best.cn/	226	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/gsgg/202503/t20250312_97820.htm
http://www.acas.org.cnx7a72968053868.ipv6best.cn/	226	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201912/t20191231_18818.htm
https://27-151-80-61xe076966af3868xx.ipv6best.cn:91/#/double-publicity-info	226	信用平潭	https://www.pingtan.gov.cn/zwgk/gsgg/202503/t20250312_97820.htm
https://27-151-80-61xe076968053868xx.ipv6best.cn:91/#/double-publicity-info	226	信用平潭	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201912/t20191231_18818.htm
https://bszs-conac-cnxe103966af3868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	226		https://www.pingtan.gov.cn/zwgk/gsgg/202503/t20250312_97820.htm
https://bszs-conac-cnxe103968053868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	226		https://www.pingtan.gov.cn/zwgk/yw/ptyw/201912/t20191231_18818.htm
https://credit-xm-gov-cnxd4a4966af3868xx.ipv6best.cn/	226	信用厦门	https://www.pingtan.gov.cn/zwgk/gsgg/202503/t20250312_97820.htm
https://credit-xm-gov-cnxd4a4968053868xx.ipv6best.cn/	226	信用厦门	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201912/t20191231_18818.htm
https://fjrb-fjdaily-comx2d93966af3868xx.ipv6best.cn/pc/col/202311/02/node_01.html	226	福建日报	https://www.pingtan.gov.cn/zwgk/gsgg/202503/t20250312_97820.htm
https://fjrb-fjdaily-comx2d93968053868xx.ipv6best.cn/pc/col/202311/02/node_01.html	226	福建日报	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201912/t20191231_18818.htm
https://www-beian-gov-cnx45c8966af3868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	226	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/gsgg/202503/t20250312_97820.htm
https://www-beian-gov-cnx45c8968053868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	226	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201912/t20191231_18818.htm
http://pt.fjbz.org.cnx1e49967753868.ipv6best.cn:8060/	225	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202407/t20240724_92175.htm
http://pt.fjbz.org.cnx1e499681b3868.ipv6best.cn:8060/	225	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201606/t20160622_4682.htm
http://pt.fjbz.org.cnx1e49968573868.ipv6best.cn:8060/	225	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/161qxjzyfj/201710/t20171018_63210.htm
http://www.acas.org.cnx7a72967753868.ipv6best.cn/	225	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202407/t20240724_92175.htm
http://www.acas.org.cnx7a729681b3868.ipv6best.cn/	225	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201606/t20160622_4682.htm
http://www.acas.org.cnx7a72968573868.ipv6best.cn/	225	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/161qxjzyfj/201710/t20171018_63210.htm
https://27-151-80-61xe076967753868xx.ipv6best.cn:91/#/double-publicity-info	225	信用平潭	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202407/t20240724_92175.htm
https://27-151-80-61xe0769681b3868xx.ipv6best.cn:91/#/double-publicity-info	225	信用平潭	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201606/t20160622_4682.htm
https://27-151-80-61xe076968573868xx.ipv6best.cn:91/#/double-publicity-info	225	信用平潭	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/161qxjzyfj/201710/t20171018_63210.htm
https://bszs-conac-cnxe103967753868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	225		https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202407/t20240724_92175.htm
https://bszs-conac-cnxe1039681b3868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	225		https://www.pingtan.gov.cn/zwgk/yw/ptyw/201606/t20160622_4682.htm
https://bszs-conac-cnxe103968573868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	225		https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/161qxjzyfj/201710/t20171018_63210.htm
https://credit-xm-gov-cnxd4a4967753868xx.ipv6best.cn/	225	信用厦门	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202407/t20240724_92175.htm
https://credit-xm-gov-cnxd4a49681b3868xx.ipv6best.cn/	225	信用厦门	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201606/t20160622_4682.htm
https://credit-xm-gov-cnxd4a4968573868xx.ipv6best.cn/	225	信用厦门	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/161qxjzyfj/201710/t20171018_63210.htm
https://fjrb-fjdaily-comx2d93967753868xx.ipv6best.cn/pc/col/202311/02/node_01.html	225	福建日报	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202407/t20240724_92175.htm
https://fjrb-fjdaily-comx2d939681b3868xx.ipv6best.cn/pc/col/202311/02/node_01.html	225	福建日报	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201606/t20160622_4682.htm
https://fjrb-fjdaily-comx2d93968573868xx.ipv6best.cn/pc/col/202311/02/node_01.html	225	福建日报	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/161qxjzyfj/201710/t20171018_63210.htm
https://www-beian-gov-cnx45c8967753868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	225	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202407/t20240724_92175.htm
https://www-beian-gov-cnx45c89681b3868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	225	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201606/t20160622_4682.htm
https://www-beian-gov-cnx45c8968573868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	225	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/161qxjzyfj/201710/t20171018_63210.htm
http://pt.fjbz.org.cnx1e49966d43868.ipv6best.cn:8060/	224	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/gsgg/201906/t20190625_14455.htm
http://pt.fjbz.org.cnx1e499686d3868.ipv6best.cn:8060/	224	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/12czysjsbg/201212/t20121214_54038.htm
http://www.acas.org.cnx7a72966d43868.ipv6best.cn/	224	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/gsgg/201906/t20190625_14455.htm
http://www.acas.org.cnx7a729686d3868.ipv6best.cn/	224	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/12czysjsbg/201212/t20121214_54038.htm
https://27-151-80-61xe076966d43868xx.ipv6best.cn:91/#/double-publicity-info	224	信用平潭	https://www.pingtan.gov.cn/zwgk/gsgg/201906/t20190625_14455.htm
https://27-151-80-61xe0769686d3868xx.ipv6best.cn:91/#/double-publicity-info	224	信用平潭	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/12czysjsbg/201212/t20121214_54038.htm
https://bszs-conac-cnxe103966d43868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	224		https://www.pingtan.gov.cn/zwgk/gsgg/201906/t20190625_14455.htm
https://bszs-conac-cnxe1039686d3868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	224		https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/12czysjsbg/201212/t20121214_54038.htm
https://credit-xm-gov-cnxd4a4966d43868xx.ipv6best.cn/	224	信用厦门	https://www.pingtan.gov.cn/zwgk/gsgg/201906/t20190625_14455.htm
https://credit-xm-gov-cnxd4a49686d3868xx.ipv6best.cn/	224	信用厦门	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/12czysjsbg/201212/t20121214_54038.htm
https://fjrb-fjdaily-comx2d93966d43868xx.ipv6best.cn/pc/col/202311/02/node_01.html	224	福建日报	https://www.pingtan.gov.cn/zwgk/gsgg/201906/t20190625_14455.htm
https://fjrb-fjdaily-comx2d939686d3868xx.ipv6best.cn/pc/col/202311/02/node_01.html	224	福建日报	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/12czysjsbg/201212/t20121214_54038.htm
https://www-beian-gov-cnx45c8966d43868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	224	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/gsgg/201906/t20190625_14455.htm
https://www-beian-gov-cnx45c89686d3868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	224	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/12czysjsbg/201212/t20121214_54038.htm
http://pt.fjbz.org.cnx1e49966cb3868.ipv6best.cn:8060/	223	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/gsgg/202103/t20210312_25144.htm
http://pt.fjbz.org.cnx1e49968323868.ipv6best.cn:8060/	223	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/10qtwjdzjg/202209/t20220902_76876.htm
http://www.acas.org.cnx7a72966cb3868.ipv6best.cn/	223	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/gsgg/202103/t20210312_25144.htm
http://www.acas.org.cnx7a72968323868.ipv6best.cn/	223	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/10qtwjdzjg/202209/t20220902_76876.htm
https://27-151-80-61xe076966cb3868xx.ipv6best.cn:91/#/double-publicity-info	223	信用平潭	https://www.pingtan.gov.cn/zwgk/gsgg/202103/t20210312_25144.htm
https://27-151-80-61xe076968323868xx.ipv6best.cn:91/#/double-publicity-info	223	信用平潭	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/10qtwjdzjg/202209/t20220902_76876.htm
https://bszs-conac-cnxe103966cb3868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	223		https://www.pingtan.gov.cn/zwgk/gsgg/202103/t20210312_25144.htm
https://bszs-conac-cnxe103968323868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	223		https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/10qtwjdzjg/202209/t20220902_76876.htm
https://credit-xm-gov-cnxd4a4966cb3868xx.ipv6best.cn/	223	信用厦门	https://www.pingtan.gov.cn/zwgk/gsgg/202103/t20210312_25144.htm
https://credit-xm-gov-cnxd4a4968323868xx.ipv6best.cn/	223	信用厦门	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/10qtwjdzjg/202209/t20220902_76876.htm
https://fjrb-fjdaily-comx2d93966cb3868xx.ipv6best.cn/pc/col/202311/02/node_01.html	223	福建日报	https://www.pingtan.gov.cn/zwgk/gsgg/202103/t20210312_25144.htm
https://fjrb-fjdaily-comx2d93968323868xx.ipv6best.cn/pc/col/202311/02/node_01.html	223	福建日报	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/10qtwjdzjg/202209/t20220902_76876.htm
https://www-beian-gov-cnx45c8966cb3868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	223	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/gsgg/202103/t20210312_25144.htm
https://www-beian-gov-cnx45c8968323868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	223	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/zfxxgk/dfbmptlj/ptzhsyqbm/ptzhsyqczj/fdzdgknr/10qtwjdzjg/202209/t20220902_76876.htm
http://pt.fjbz.org.cnx1e49966f03868.ipv6best.cn:8060/	222	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/zfxxgk/gwhwj/hjbhggwsaq/202004/t20200422_70307.htm
http://www.acas.org.cnx7a72966f03868.ipv6best.cn/	222	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/zfxxgk/gwhwj/hjbhggwsaq/202004/t20200422_70307.htm
https://27-151-80-61xe076966f03868xx.ipv6best.cn:91/#/double-publicity-info	222	信用平潭	https://www.pingtan.gov.cn/zwgk/zfxxgk/gwhwj/hjbhggwsaq/202004/t20200422_70307.htm
https://bszs-conac-cnxe103966f03868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	222		https://www.pingtan.gov.cn/zwgk/zfxxgk/gwhwj/hjbhggwsaq/202004/t20200422_70307.htm
https://credit-xm-gov-cnxd4a4966f03868xx.ipv6best.cn/	222	信用厦门	https://www.pingtan.gov.cn/zwgk/zfxxgk/gwhwj/hjbhggwsaq/202004/t20200422_70307.htm
https://fjrb-fjdaily-comx2d93966f03868xx.ipv6best.cn/pc/col/202311/02/node_01.html	222	福建日报	https://www.pingtan.gov.cn/zwgk/zfxxgk/gwhwj/hjbhggwsaq/202004/t20200422_70307.htm
https://www-beian-gov-cnx45c8966f03868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	222	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/zfxxgk/gwhwj/hjbhggwsaq/202004/t20200422_70307.htm
http://pt.fjbz.org.cnx1e49968183868.ipv6best.cn:8060/	219	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201612/t20161217_6233.htm
http://www.acas.org.cnx7a72968183868.ipv6best.cn/	219	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201612/t20161217_6233.htm
https://27-151-80-61xe076968183868xx.ipv6best.cn:91/#/double-publicity-info	219	信用平潭	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201612/t20161217_6233.htm
https://bszs-conac-cnxe103968183868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	219		https://www.pingtan.gov.cn/zwgk/yw/ptyw/201612/t20161217_6233.htm
https://credit-xm-gov-cnxd4a4968183868xx.ipv6best.cn/	219	信用厦门	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201612/t20161217_6233.htm
https://fjrb-fjdaily-comx2d93968183868xx.ipv6best.cn/pc/col/202311/02/node_01.html	219	福建日报	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201612/t20161217_6233.htm
https://www-beian-gov-cnx45c8968183868xx.ipv6best.cn/portal/registerSystemInfo?recordcode=35012899001-19002	219	公安备案号：35012899001-19002	https://www.pingtan.gov.cn/zwgk/yw/ptyw/201612/t20161217_6233.htm
http://pt.fjbz.org.cnx1e49966da3868.ipv6best.cn:8060/	217	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/gsgg/201802/t20180213_9044.htm
http://pt.fjbz.org.cnx1e49967673868.ipv6best.cn:8060/	217	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/ldzc/hjb/hdbd/202507/t20250708_100160.htm
http://pt.fjbz.org.cnx1e49967d53868.ipv6best.cn:8060/	217	福建省标准信息服务平台	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202308/t20230831_49676.htm
http://www.acas.org.cnx7a72966da3868.ipv6best.cn/	217	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/gsgg/201802/t20180213_9044.htm
http://www.acas.org.cnx7a72967673868.ipv6best.cn/	217	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/ldzc/hjb/hdbd/202507/t20250708_100160.htm
http://www.acas.org.cnx7a72967d53868.ipv6best.cn/	217	海峡两岸仲裁中心	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202308/t20230831_49676.htm
https://27-151-80-61xe076966da3868xx.ipv6best.cn:91/#/double-publicity-info	217	信用平潭	https://www.pingtan.gov.cn/zwgk/gsgg/201802/t20180213_9044.htm
https://27-151-80-61xe076967673868xx.ipv6best.cn:91/#/double-publicity-info	217	信用平潭	https://www.pingtan.gov.cn/zwgk/ldzc/hjb/hdbd/202507/t20250708_100160.htm
https://27-151-80-61xe076967d53868xx.ipv6best.cn:91/#/double-publicity-info	217	信用平潭	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202308/t20230831_49676.htm
https://bszs-conac-cnxe103966da3868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	217		https://www.pingtan.gov.cn/zwgk/gsgg/201802/t20180213_9044.htm
https://bszs-conac-cnxe103967673868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	217		https://www.pingtan.gov.cn/zwgk/ldzc/hjb/hdbd/202507/t20250708_100160.htm
https://bszs-conac-cnxe103967d53868xx.ipv6best.cn/sitename?method=show&amp;id=21E2BB13660E0D66E053012819ACFD9D	217		https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202308/t20230831_49676.htm
https://credit-xm-gov-cnxd4a4966da3868xx.ipv6best.cn/	217	信用厦门	https://www.pingtan.gov.cn/zwgk/gsgg/201802/t20180213_9044.htm
https://credit-xm-gov-cnxd4a4967673868xx.ipv6best.cn/	217	信用厦门	https://www.pingtan.gov.cn/zwgk/ldzc/hjb/hdbd/202507/t20250708_100160.htm
https://credit-xm-gov-cnxd4a4967d53868xx.ipv6best.cn/	217	信用厦门	https://www.pingtan.gov.cn/zwgk/ldzc/fld/hdbd/202308/t20230831_49676.htm
https://fjrb-fjdaily-comx2d93966da3868xx.ipv6best.cn/pc/col/202311/02/node_01.html	217	福建日报	https://www.pingtan.gov.cn/zwgk/gsgg/201802/t20180213_9044.htm
https://fjrb-fjdaily-comx2d93967673868xx.ipv6best.cn/pc/col/202311/02/node_01.html	217	福建日报	https://www.pingtan.gov.cn/zwgk/ldzc/hjb/hdbd/202507/t20250708_100160.htm
